Frequencies,Band_A_Power,Band_B_Power,Coherence,Phase Lags,Time Lags
2.456,0.0027196274670818234,0.00028972266032115443,0.013075039858673634,2.2569188214131337,0.14625398476589366
2.457,0.0027184926408050257,0.0002895965139057721,0.013070289597922459,2.2574250707697914,0.1462272522069939
2.458,0.0027173586685290446,0.0002894704935215265,0.013065541943779242,2.25793111412467,0.14620052806099743
2.459,0.002716225548578382,0.0002893445989220123,0.013060796897276714,2.258436951645354,0.14617381232848717
2.46,0.002715093279278812,0.0002892188298611641,0.013056054459450161,2.2589425834992216,0.14614710501003156
2.461,0.002713961858957388,0.0002890931860932558,0.013051314631337447,2.2594480098534477,0.14612040610618515
2.462,0.0027128312859424374,0.00028896766737290043,0.013046577413978964,2.259953230875004,0.14609371561748832
2.463,0.002711701558563571,0.0002888422734550502,0.013041842808417612,2.260458246730657,0.14606703354446743
2.464,0.002710572675151674,0.00028871700409499574,0.013037110815698753,2.260963057586972,0.14604035988763484
2.465,0.0027094446340389156,0.00028859185904836596,0.013032381436870206,2.2614676636103104,0.14601369464748903
2.466,0.0027083174335587458,0.0002884668380711274,0.013027654672982203,2.261972064966832,0.14598703782451464
2.467,0.0027071910720458973,0.0002883419409195849,0.013022930525087373,2.2624762618224943,0.1459603894191825
2.468,0.0027060655478363884,0.00028821716735038,0.013018208994240705,2.262980254343052,0.14593374943194948
2.469,0.002704940859267521,0.0002880925171204915,0.013013490081499525,2.26348404269406,0.14590711786325894
2.47,0.0027038170046778842,0.00028796798998723507,0.01300877378792345,2.2639876270408705,0.14588049471354045
2.471,0.002702693982407356,0.0002878435857082624,0.013004060114574414,2.2644910075486364,0.14585387998321003
2.472,0.002701571790797102,0.0002877193040415617,0.012999349062516574,2.264994184382309,0.14582727367267004
2.473,0.0027004504281895794,0.0002875951447454567,0.012994640632816318,2.2654971577066396,0.1458006757823093
2.474,0.002699329892928536,0.0002874711075786065,0.012989934826542234,2.26599992768618,0.14577408631250321
2.475,0.0026982101833590154,0.00028734719230000586,0.01298523164476508,2.2665024944852834,0.14574750526361377
2.476,0.0026970912978273517,0.00028722339866898413,0.01298053108855776,2.267004858268102,0.1457209326359895
2.477,0.002695973234681179,0.00028709972644520507,0.01297583315899529,2.2675070191985895,0.1456943684299656
2.478,0.0026948559922694237,0.0002869761753886671,0.012971137857154773,2.268008977440503,0.14566781264586398
2.479,0.002693739568942317,0.0002868527452597025,0.01296644518411538,2.268510733157398,0.14564126528399332
2.48,0.002692623963051387,0.0002867294358189773,0.012961755140958302,2.269012286512636,0.14561472634464914
2.481,0.002691509172949462,0.00028660624682749086,0.012957067728766756,2.2695136376693776,0.14558819582811375
2.482,0.002690395196990676,0.00028648317804657567,0.012952382948625923,2.270014786790589,0.14556167373465637
2.483,0.0026892820335304673,0.00028636022923789737,0.012947700801622943,2.2705157340390367,0.14553516006453315
2.484,0.0026881696809255818,0.0002862374001634535,0.012943021288846886,2.2710164795772925,0.14550865481798733
2.485,0.0026870581375340696,0.00028611469058557453,0.012938344411388716,2.271517023567731,0.145482157995249
2.486,0.0026859474017152914,0.0002859921002669224,0.012933670170341267,2.2720173661725314,0.14545566959653544
2.487,0.002684837471829923,0.0002858696289704912,0.012928998566799224,2.272517507553676,0.14542918962205112
2.488,0.0026837283462399484,0.00028574727645960606,0.012924329601859087,2.273017447872954,0.14540271807198762
2.489,0.0026826200233086663,0.0002856250424979233,0.012919663276619153,2.273517187291958,0.14537625494652373
2.49,0.0026815125014006936,0.0002855029268494301,0.012914999592179477,2.2740167259720856,0.14534980024582547
2.491,0.002680405778881964,0.0002853809292784444,0.012910338549641858,2.27451606407454,0.14532335397004625
2.492,0.0026792998541197315,0.0002852590495496142,0.012905680150109813,2.275015201760332,0.14529691611932682
2.493,0.0026781947254825677,0.0002851372874279175,0.012901024394688536,2.2755141391902765,0.1452704866937953
2.494,0.002677090391340372,0.000285015642678662,0.012896371284484877,2.2760128765249963,0.14524406569356726
2.495,0.002675986850064366,0.00028489411506748516,0.012891720820607338,2.2765114139249203,0.14521765311874585
2.496,0.0026748841000271005,0.0002847727043603532,0.012887073004166007,2.2770097515502843,0.14519124896942157
2.497,0.0026737821396024494,0.0002846514103235615,0.01288242783627257,2.277507889561133,0.14516485324567274
2.498,0.0026726809671656217,0.00028453023272373407,0.012877785318040248,2.278005828117317,0.14513846594756508
2.499,0.0026715805810931578,0.00028440917132782314,0.012873145450583814,2.278503567378497,0.14511208707515214
2.5,0.002670480979762931,0.0002842882259031091,0.012868508235019536,2.279001107504139,0.14508571662847508
2.501,0.0026693821615541517,0.0002841673962172001,0.01286387367246514,2.2794984486535212,0.14505935460756295
2.5020000000000002,0.0026682841248473668,0.00028404668203803205,0.012859241764039827,2.279995590985729,0.14503300101243244
2.503,0.0026671868680244646,0.0002839260831338679,0.012854612510864213,2.2804925346596567,0.14500665584308822
2.504,0.002666090389468674,0.0002838055992732979,0.012849985914060315,2.2809892798340083,0.14498031909952275
2.505,0.00266499468756457,0.00028368523022523877,0.012845361974751515,2.2814858266672995,0.1449539907817165
2.5060000000000002,0.0026638997606980705,0.00028356497575893365,0.012840740694062557,2.281982175317854,0.1449276708896379
2.507,0.0026628056072564438,0.00028344483564395257,0.012836122073119493,2.2824783259438073,0.1449013594232434
2.508,0.0026617122256283074,0.0002833248096501908,0.012831506113049678,2.2829742787031044,0.14487505638247744
2.509,0.0026606196142036306,0.00028320489754786964,0.012826892814981741,2.2834700337535025,0.14484876176727263
2.5100000000000002,0.0026595277713737367,0.00028308509910753563,0.012822282180045549,2.2839655912525707,0.1448224755775498
2.511,0.0026584366955313076,0.0002829654141000611,0.012817674209372189,2.284460951357689,0.14479619781321784
2.512,0.002657346385070379,0.00028284584229664264,0.012813068904093946,2.2849561142260484,0.14476992847417397
2.513,0.002656256838386354,0.000282726383468802,0.012808466265344274,2.2854510800146546,0.14474366756030366
2.5140000000000002,0.002655168053875992,0.0002826070373883848,0.012803866294257766,2.2859458488803237,0.14471741507148062
2.515,0.0026540800299374215,0.00028248780382756174,0.01279926899197014,2.2864404209796856,0.144691171007567
2.516,0.0026529927649701366,0.0002823686825588266,0.012794674359618204,2.2869347964691844,0.14466493536841346
2.517,0.0026519062573750014,0.0002822496733549972,0.012790082398339833,2.287428975505075,0.14463870815385885
2.5180000000000002,0.0026508205055542516,0.00028213077598921484,0.012785493109273943,2.2879229582434295,0.14461248936373067
2.519,0.0026497355079114983,0.000282011990234944,0.012780906493560475,2.2884167448401316,0.14458627899784499
2.52,0.002648651262851727,0.00028189331586597185,0.01277632255234036,2.2889103354508804,0.14456007705600635
2.521,0.0026475677687813042,0.00028177475265640854,0.012771741286755497,2.2894037302311894,0.1445338835380079
2.5220000000000002,0.0026464850241079744,0.00028165630038068655,0.01276716269794872,2.289896929336387,0.14450769844363145
2.523,0.002645403027240868,0.0002815379588135607,0.012762586787063792,2.2903899329216166,0.1444815217726476
2.524,0.002644321776590501,0.0002814197277301074,0.012758013555245378,2.2908827411418384,0.1444553535248156
2.525,0.0026432412705687763,0.0002813016069057251,0.012753443003638988,2.291375354151827,0.14442919369988338
2.5260000000000002,0.0026421615075889887,0.00028118359611613357,0.012748875133390996,2.2918677721061744,0.14440304229758794
2.527,0.002641082486065826,0.0002810656951373741,0.01274430994564859,2.2923599951592877,0.14437689931765488
2.528,0.002640004204415372,0.00028094790374580864,0.012739747441559751,2.2928520234653917,0.14435076475979886
2.529,0.002638926661055105,0.00028083022171812,0.012735187622273233,2.293343857178528,0.14432463862372336
2.5300000000000002,0.0026378498544039086,0.0002807126488313116,0.012730630488938537,2.2938354964525556,0.14429852090912093
2.531,0.0026367737828820676,0.0002805951848627071,0.012726076042705889,2.2943269414411507,0.1442724116156731
2.532,0.002635698444911272,0.00028047782958995007,0.012721524284726208,2.2948181922978073,0.14424631074305042
2.533,0.00263462383891462,0.0002803605827910042,0.012716975216151089,2.2953092491758387,0.1442202182909126
2.5340000000000003,0.0026335499633166207,0.0002802434442441524,0.012712428838132776,2.2958001122283753,0.14419413425890845
2.535,0.002632476816543196,0.00028012641372799745,0.012707885151824137,2.2962907816083664,0.1441680586466759
2.536,0.002631404397021685,0.00028000949102146053,0.012703344158378649,2.2967812574685817,0.14414199145384224
2.537,0.0026303327031808443,0.00027989267590378255,0.012698805858950354,2.297271539961609,0.1441159326800239
2.5380000000000003,0.002629261733450852,0.00027977596815452233,0.012694270254693853,2.2977616292398553,0.14408988232482658
2.539,0.0026281914862633093,0.0002796593675535576,0.012689737346764287,2.298251525455549,0.14406384038784542
2.54,0.0026271219600512456,0.0002795428738810842,0.012685207136317279,2.298741228760737,0.14403780686866482
2.541,0.0026260531532491167,0.00027942648691761586,0.012680679624508957,2.299230739307288,0.14401178176685867
2.5420000000000003,0.0026249850642928135,0.0002793102064439841,0.012676154812495894,2.2997200572468905,0.1439857650819902
2.543,0.0026239176916196608,0.0002791940322413381,0.012671632701435101,2.3002091827310545,0.14395975681361228
2.544,0.0026228510336684186,0.00027907796409114424,0.01266711329248401,2.3006981159111115,0.1439337569612672
2.545,0.0026217850888792904,0.00027896200177518596,0.012662596586800417,2.3011868569382132,0.14390776552448678
2.5460000000000003,0.002620719855693919,0.00027884614507556367,0.012658082585542494,2.301675405963336,0.14388178250279254
2.547,0.0026196553325553962,0.0002787303937746945,0.012653571289868767,2.3021637631372753,0.1438558078956956
2.548,0.0026185915179082614,0.0002786147476553118,0.012649062700938055,2.3026519286106515,0.14382984170269675
2.549,0.0026175284101985037,0.00027849920650046525,0.012644556819909489,2.3031399025339048,0.14380388392328639
2.5500000000000003,0.0026164660078735694,0.0002783837700935206,0.012640053647942448,2.303627685057301,0.14377793455694485
2.551,0.002615404309382361,0.00027826843821815927,0.012635553186196597,2.304115276330929,0.14375199360314217
2.552,0.002614343313175239,0.0002781532106583784,0.01263105543583178,2.3046026765046985,0.14372606106133815
2.553,0.0026132830177040293,0.00027803808719849017,0.012626560398008068,2.305089885728347,0.1437001369309826
2.5540000000000003,0.0026122234214220226,0.00027792306762312223,0.012622068073885703,2.3055769041514327,0.14367422121151507
2.555,0.0026111645227839793,0.00027780815171721707,0.01261757846462509,2.3060637319233397,0.14364831390236513
2.556,0.0026101063202461296,0.00027769333926603185,0.012613091571386747,2.3065503691932774,0.14362241500295236
2.557,0.0026090488122661815,0.00027757863005513833,0.012608607395331314,2.3070368161102777,0.14359652451268623
2.5580000000000003,0.002607991997303317,0.00027746402387042213,0.012604125937619521,2.3075230728232006,0.14357064243096634
2.559,0.0026069358738182026,0.0002773495204980838,0.012599647199412143,2.3080091394807294,0.14354476875718242
2.56,0.0026058804402729857,0.000277235119724637,0.012595171181870018,2.3084950162313738,0.14351890349071417
2.561,0.0026048256951313035,0.00027712082133690957,0.012590697886153985,2.30898070322347,0.1434930466309316
2.562,0.0026037716368582774,0.00027700662512204224,0.01258622731342489,2.30946620060518,0.14346719817719483
2.563,0.002602718263920528,0.0002768925308674897,0.012581759464843535,2.3099515085244926,0.14344135812885425
2.564,0.0026016655747861696,0.00027677853836101916,0.012577294341570686,2.3104366271292225,0.1434155264852504
2.565,0.002600613567924814,0.000276664647390711,0.01257283194476704,2.3109215565670125,0.14338970324571426
2.566,0.0025995622418075776,0.00027655085774495815,0.01256837227559318,2.311406296985333,0.14336388840956713
2.567,0.0025985115949070797,0.00027643716921246585,0.01256391533520959,2.3118908485314815,0.14333808197612058
2.568,0.002597461625697451,0.0002763235815822518,0.012559461124776607,2.312375211352582,0.14331228394467663
2.569,0.0025964123326543305,0.0002762100946436456,0.012555009645454408,2.3128593855955897,0.14328649431452786
2.57,0.0025953637142548756,0.00027609670818628883,0.012550560898402986,2.313343371407285,0.14326071308495714
2.571,0.002594315768977757,0.0002759834220001345,0.012546114884782128,2.3138271689342798,0.1432349402552379
2.572,0.002593268495303173,0.00027587023587544743,0.012541671605751389,2.314310778323013,0.1432091758246342
2.573,0.00259222189171284,0.0002757571496028033,0.01253723106247008,2.3147941997197536,0.14318341979240062
2.574,0.002591175956690006,0.00027564416297308925,0.012532793256097234,2.3152774332706,0.14315767215778238
2.575,0.0025901306887194473,0.0002755312757775029,0.012528358187791596,2.3157604791214803,0.1431319329200153
2.576,0.002589086086287478,0.0002754184878075528,0.012523925858711595,2.316243337418153,0.14310620207832606
2.577,0.0025880421478819463,0.0002753057988550579,0.012519496270015314,2.3167260083062047,0.14308047963193166
2.578,0.002586998871992241,0.00027519320871214736,0.012515069422860486,2.3172084919310567,0.14305476558004035
2.579,0.002585956257109298,0.0002750807171712605,0.01251064531840446,2.317690788437957,0.14302905992185075
2.58,0.002584914301725598,0.0002749683240251466,0.012506223957804187,2.318172897971987,0.14300336265655259
2.581,0.0025838730043351733,0.00027485602906686466,0.012501805342216179,2.318654820678059,0.14297767378332632
2.582,0.0025828323634336093,0.00027474383208978307,0.012497389472796522,2.319136556700916,0.14295199330134328
2.583,0.0025817923775180492,0.0002746317328875795,0.012492976350700818,2.3196181061851346,0.14292632120976584
2.584,0.0025807530450871995,0.000274519731254241,0.012488565977084193,2.3200994692751222,0.14290065750774716
2.585,0.0025797143646413274,0.0002744078269840636,0.012484158353101259,2.3205806461151184,0.1428750021944315
2.586,0.002578676334682268,0.00027429601987165173,0.012479753479906097,2.3210616368491963,0.14284935526895412
2.587,0.0025776389537134287,0.0002741843097119188,0.012475351358652227,2.3215424416212613,0.14282371673044128
2.588,0.002576602220239792,0.00027407269630008637,0.012470951990492614,2.3220230605750523,0.14279808657801046
2.589,0.0025755661327679165,0.0002739611794316844,0.012466555376579615,2.322503493854142,0.1427724648107702
2.59,0.002574530689805943,0.0002738497589025507,0.012462161518064972,2.3229837416019348,0.1427468514278201
2.591,0.0025734958898635954,0.00027373843450883114,0.012457770416099795,2.3234638039616717,0.14272124642825107
2.592,0.0025724617314521895,0.00027362720604697915,0.012453382071834536,2.3239436810764262,0.14269564981114521
2.593,0.0025714282130846295,0.00027351607331375547,0.012448996486418966,2.3244233730891075,0.1426700615755759
2.594,0.0025703953332754164,0.0002734050361062286,0.012444613661002161,2.3249028801424574,0.1426444817206077
2.595,0.0025693630905406486,0.00027329409422177366,0.012440233596732466,2.3253822023790542,0.14261891024529658
2.596,0.002568331483398028,0.00027318324745807294,0.012435856294757509,2.3258613399413117,0.14259334714868985
2.597,0.002567300510366863,0.0002730724956131157,0.012431481756224126,2.3263402929714783,0.14256779242982623
2.598,0.0025662701699680703,0.00027296183848519773,0.012427109982278391,2.326819061611638,0.14254224608773577
2.599,0.0025652404607241783,0.00027285127587292065,0.012422740974065578,2.3272976460037116,0.14251670812144004
2.6,0.0025642113811593353,0.00027274080757519324,0.01241837473273012,2.327776046289456,0.1424911785299521
2.601,0.0025631829297993068,0.00027263043339122964,0.012414011259415627,2.3282542626104634,0.14246565731227645
2.602,0.002562155105171483,0.00027252015312055015,0.01240965055526483,2.328732295108164,0.14244014446740919
2.603,0.0025611279058048815,0.00027240996656298084,0.012405292621419588,2.3292101439238246,0.14241463999433793
2.604,0.0025601013302301518,0.00027229987351865323,0.012400937459020848,2.329687809198549,0.142389143892042
2.605,0.002559075376979576,0.0002721898737880043,0.012396585069208628,2.3301652910732784,0.14236365615949226
2.606,0.0025580500445870767,0.00027207996717177615,0.012392235453122015,2.330642589688792,0.14233817679565133
2.607,0.0025570253315882153,0.0002719701534710158,0.012387888611899121,2.3311197051857078,0.1423127057994734
2.608,0.0025560012365202023,0.0002718604324870753,0.012383544546677082,2.3315966377044797,0.14228724316990451
2.609,0.002554977757921897,0.0002717508040216114,0.012379203258592014,2.3320733873854023,0.14226178890588245
2.61,0.002553954894333808,0.0002716412678765853,0.01237486474877902,2.3325499543686075,0.1422363430063367
2.611,0.002552932644298105,0.0002715318238542625,0.012370529018372167,2.3330263387940677,0.14221090547018872
2.612,0.0025519110063586155,0.0002714224717572128,0.012366196068504434,2.333502540801592,0.1421854762963517
2.613,0.0025508899790608326,0.0002713132113883099,0.012361865900307738,2.333978560530832,0.14216005548373073
2.614,0.002549869560951916,0.00027120404255073126,0.012357538514912881,2.3344543981212773,0.14213464303122292
2.615,0.002548849750580697,0.0002710949650479584,0.012353213913449542,2.334930053712257,0.14210923893771715
2.616,0.0025478305464976844,0.00027098597868377606,0.012348892097046257,2.335405527442941,0.14208384320209444
2.617,0.0025468119472550634,0.0002708770832622723,0.01234457306683041,2.33588081945234,0.14205845582322776
2.618,0.0025457939514067036,0.0002707682785878384,0.01234025682392819,2.3363559298793053,0.14203307679998206
2.619,0.00254477655750816,0.00027065956446516886,0.01233594336946459,2.336830858862529,0.1420077061312145
2.62,0.0025437597641166797,0.00027055094069926083,0.01233163270456338,2.3373056065405438,0.14198234381577413
2.621,0.002542743569791203,0.0002704424070954142,0.012327324830347099,2.337780173051723,0.1419569898525022
2.622,0.0025417279730923694,0.0002703339634592314,0.012323019747937015,2.3382545585342847,0.14193164424023225
2.623,0.0025407129725825177,0.0002702256095966172,0.012318717458453119,2.3387287631262863,0.1419063069777899
2.624,0.002539698566825696,0.0002701173453137788,0.012314417963014117,2.339202786965628,0.14188097806399294
2.625,0.0025386847543876602,0.0002700091704172253,0.01231012126273738,2.339676630190052,0.1418556574976515
2.626,0.002537671533835879,0.00026990108471376743,0.012305827358738959,2.3401502929371443,0.14183034527756794
2.6270000000000002,0.002536658903739539,0.00026979308801051803,0.012301536252133548,2.3406237753443317,0.14180504140253686
2.628,0.002535646862669549,0.0002696851801148915,0.012297247944034454,2.341097077548886,0.1417797458713453
2.629,0.0025346354091985413,0.0002695773608346035,0.012292962435553606,2.3415701996879217,0.14175445868277262
2.63,0.002533624541900878,0.000269469629977671,0.012288679727801522,2.3420431418983965,0.14172917983559052
2.6310000000000002,0.0025326142593526525,0.00026936198735241193,0.012284399821887282,2.3425159043171124,0.1417039093285632
2.632,0.0025316045601316978,0.00026925443276744554,0.012280122718918525,2.3429884870807154,0.14167864716044726
2.633,0.002530595442817586,0.00026914696603169165,0.012275848420001416,2.3434608903256953,0.1416533933299918
2.634,0.002529586905991633,0.00026903958695437063,0.012271576926240644,2.3439331141883875,0.1416281478359384
2.6350000000000002,0.0025285789482369044,0.0002689322953450035,0.012267308238739378,2.34440515880497,0.14160291067702122
2.636,0.002527571568138218,0.0002688250910134115,0.012263042358599287,2.344877024311468,0.1415776818519668
2.637,0.0025265647642821474,0.00026871797376971614,0.012258779286920485,2.3453487108437514,0.14155246135949465
2.638,0.0025255585352570277,0.0002686109434243389,0.012254519024801522,2.345820218537534,0.14152724919831644
2.6390000000000002,0.0025245528796529557,0.0002685039997880011,0.012250261573339378,2.346291547528378,0.1415020453671368
2.64,0.0025235477960618,0.000268397142671724,0.01224600693362944,2.34676269795169,0.141476849864653
2.641,0.002522543283077199,0.0002682903718868281,0.012241755106765482,2.3472336699427214,0.1414516626895549
2.642,0.0025215393392945683,0.0002681836872449335,0.012237506093839631,2.3477044636365725,0.14142648384052514
2.6430000000000002,0.0025205359633111027,0.00026807708855795955,0.012233259895942384,2.3481750791681892,0.14140131331623912
2.644,0.002519533153725783,0.00026797057563812476,0.012229016514162559,2.348645516672364,0.14137615111536506
2.645,0.002518530909139377,0.00026786414829794655,0.012224775949587291,2.3491157762837362,0.14135099723656394
2.646,0.002517529228154443,0.00026775780635024133,0.012220538203302007,2.3495858581367934,0.1413258516784896
2.6470000000000002,0.002516528109375339,0.0002676515496081238,0.012216303276390419,2.35005576236587,0.14130071443978873
2.648,0.0025155275514082216,0.00026754537788500763,0.012212071169934498,2.3505254891051495,0.14127558551910102
2.649,0.002514527552861051,0.00026743929099460446,0.012207841885014455,2.3509950384886604,0.1412504649150589
2.65,0.0025135281123435968,0.0002673332887509247,0.012203615422708725,2.3514644106502827,0.14122535262628794
2.6510000000000002,0.0025125292284674406,0.0002672273709682761,0.012199391784093962,2.351933605723744,0.1412002486514065
2.652,0.0025115308998459795,0.0002671215374612651,0.012195170970244994,2.352402623842618,0.14117515298902608
2.653,0.0025105331250944323,0.00026701578804479555,0.012190952982234835,2.352871465140332,0.1411500656377512
2.654,0.002509535902829843,0.000266910122534069,0.012186737821134648,2.353340129750158,0.14112498659617934
2.6550000000000002,0.0025085392316710805,0.0002668045407445845,0.012182525488013731,2.35380861780522,0.1410999158629012
2.656,0.0025075431102388507,0.0002666990424921384,0.012178315983939519,2.3542769294384915,0.14107485343650047
2.657,0.002506547537155694,0.00026659362759282447,0.012174109309977529,2.3547450647827946,0.14104979931555406
2.658,0.002505552511045992,0.00026648829586303335,0.01216990546719138,2.355213023970802,0.14102475349863194
2.6590000000000003,0.0025045580305359705,0.00026638304711945274,0.012165704456642744,2.355680807135037,0.14099971598429742
2.66,0.0025035640942537058,0.0002662778811790671,0.012161506279391367,2.356148414407873,0.14097468677110694
2.661,0.002502570700829126,0.00026617279785915755,0.012157310936495016,2.3566158459215347,0.14094966585761015
2.662,0.0025015778488940168,0.00026606779697730163,0.012153118429009476,2.3570831018080964,0.14092465324235
2.6630000000000003,0.002500585537082024,0.00026596287835137336,0.012148928757988533,2.3575501821994864,0.14089964892386284
2.664,0.002499593764028662,0.00026585804179954316,0.012144741924483966,2.3580170872274815,0.14087465290067816
2.665,0.002498602528371311,0.00026575328714027686,0.012140557929545517,2.3584838170237106,0.14084966517131886
2.666,0.0024976118287492275,0.0002656486141923372,0.012136376774220874,2.358950371719655,0.14082468573430124
2.6670000000000003,0.002496621663803542,0.0002655440227747818,0.012132198459555665,2.35941675144665,0.14079971458813503
2.668,0.0024956320321772732,0.00026543951270696463,0.012128022986593432,2.3598829563358796,0.1407747517313233
2.669,0.00249464293251532,0.000265335083808535,0.012123850356375622,2.3603489865183827,0.1407497971623627
2.67,0.002493654363464474,0.00026523073589943745,0.012119680569941562,2.3608148421250497,0.14072485087974312
2.6710000000000003,0.00249266632367342,0.0002651264687999118,0.01211551362832845,2.361280523286625,0.1406999128819482
2.672,0.0024916788117927417,0.00026502228233049314,0.01211134953257134,2.361746030133706,0.14067498316745497
2.673,0.002490691826474926,0.0002649181763120115,0.012107188283703113,2.3622113627967423,0.14065006173473402
2.674,0.0024897053663743662,0.00026481415056559183,0.012103029882754471,2.362676521406039,0.1406251485822496
2.6750000000000003,0.0024887194301473647,0.0002647102049126535,0.012098874330753922,2.363141506091754,0.1406002437084594
2.676,0.0024877340164521414,0.00026460633917491067,0.012094721628727764,2.3636063169838986,0.1405753471118149
2.677,0.0024867491239488346,0.000264502553174372,0.012090571777700057,2.3640709542123393,0.1405504587907611
2.678,0.002485764751299505,0.0002643988467333403,0.01208642477869262,2.364535417906797,0.14052557874373686
2.6790000000000003,0.0024847808971681412,0.0002642952196744125,0.01208228063272501,2.364999708196848,0.14050070696917447
2.68,0.002483797560220664,0.00026419167182047994,0.012078139340814507,2.3654638252119216,0.14047584346550016
2.681,0.00248281473912493,0.0002640882029947273,0.012074000903976104,2.3659277690813036,0.14045098823113383
2.682,0.0024818324325507346,0.00026398481302063344,0.012069865323222474,2.3663915399341358,0.14042614126448918
2.6830000000000003,0.0024808506391698184,0.0002638815017219708,0.012065732599563965,2.3668551378994134,0.1404013025639736
2.684,0.0024798693576558706,0.0002637782689228052,0.012061602734008595,2.3673185631059894,0.1403764721279885
2.685,0.002478888586684533,0.00026367511444749575,0.012057475727562026,2.367781815682572,0.14035164995492902
2.686,0.002477908324933402,0.00026357203812069497,0.012053351581227539,2.3682448957577256,0.14032683604318408
2.6870000000000003,0.0024769285710820356,0.00026346903976734833,0.012049230296006035,2.3687078034598716,0.14030203039113667
2.688,0.0024759493238119606,0.00026336611921269485,0.012045111872895994,2.369170538917287,0.1402772329971636
2.689,0.0024749705818066688,0.0002632632762822653,0.012040996312893511,2.3696331022581063,0.14025244385963567
2.69,0.0024739923437516243,0.00026316051080188394,0.012036883616992226,2.3700954936103216,0.1402276629769176
2.691,0.002473014608334275,0.00026305782259766763,0.012032773786183329,2.370557713101781,0.14020289034736808
2.692,0.002472037374244043,0.0002629552114960251,0.012028666821455555,2.3710197608601913,0.14017812596933993
2.693,0.0024710606401723437,0.00026285267732365826,0.01202456272379515,2.371481637013116,0.14015336984117985
2.694,0.0024700844048125763,0.00026275021990756033,0.012020461494185878,2.3719433416879783,0.14012862196122877
2.695,0.002469108666860138,0.00026264783907501717,0.012016363133608985,2.372404875012056,0.14010388232782148
2.696,0.0024681334250124232,0.00026254553465360604,0.012012267643043195,2.3728662371124902,0.14007915093928716
2.697,0.0024671586779688305,0.0002624433064711967,0.012008175023464691,2.373327428116276,0.14005442779394892
2.698,0.0024661844244307637,0.00026234115435595014,0.0120040852758471,2.373788448150269,0.14002971289012403
2.699,0.0024652106631016376,0.0002622390781363187,0.011999998401161492,2.3742492973411853,0.14000500622612405
2.7,0.002464237392686884,0.00026213707764104655,0.011995914400376331,2.3747099758155983,0.1399803078002547
2.701,0.0024632646118939528,0.0002620351526991691,0.011991833274457507,2.3751704836999403,0.13995561761081582
2.702,0.0024622923194323187,0.00026193330314001255,0.011987755024368281,2.375630821120505,0.13993093565610162
2.703,0.0024613205140134823,0.00026183152879319453,0.01198367965106928,2.376090988203445,0.13990626193440053
2.704,0.002460349194350978,0.00026172982948862307,0.011979607155518514,2.376550985074773,0.13988159644399528
2.705,0.0024593783591603763,0.0002616282050564978,0.011975537538671309,2.3770108118603614,0.13985693918316294
2.706,0.0024584080071592875,0.00026152665532730814,0.011971470801480338,2.377470468685944,0.13983229015017484
2.707,0.002457438137067367,0.00026142518013183455,0.011967406944895578,2.3779299556771143,0.13980764934329676
2.708,0.0024564687476063183,0.0002613237793011478,0.0119633459698643,2.3783892729593283,0.13978301676078886
2.709,0.002455499837499898,0.00026122245266660854,0.011959287877331087,2.3788484206579,0.13975839240090557
2.71,0.0024545314054739216,0.0002611212000598682,0.01195523266823776,2.379307398898008,0.13973377626189593
2.711,0.0024535634502562626,0.00026102002131286775,0.01195118034352342,2.37976620780469,0.13970916834200334
2.712,0.002452595970576863,0.00026091891625783817,0.0119471309041244,2.3802248475028462,0.1396845686394656
2.713,0.002451628965167734,0.00026081788472730015,0.011943084350974272,2.3806833181172387,0.13965997715251516
2.714,0.0024506624327629584,0.0002607169265540643,0.011939040685003809,2.3811416197724924,0.13963539387937898
2.715,0.0024496963720987003,0.00026061604157123053,0.011934999907140989,2.3815997525930928,0.13961081881827836
2.716,0.002448730781913204,0.0002605152296121879,0.011930962018310986,2.382057716703389,0.13958625196742933
2.717,0.0024477656609468005,0.0002604144905106151,0.011926927019436151,2.382515512227593,0.13956169332504248
2.718,0.0024468010079419116,0.00026031382410047994,0.011922894911435968,2.3829731392897786,0.139537142889323
2.719,0.0024458368216430542,0.0002602132302160391,0.011918865695227094,2.383430598013883,0.13951260065847063
2.72,0.002444873100796843,0.000260112708691838,0.011914839371723305,2.3838878885237076,0.13948806663067984
2.721,0.0024439098441519968,0.00026001225936271143,0.011910815941835497,2.3843450109429165,0.13946354080413984
2.722,0.0024429470504593416,0.000259911882063782,0.011906795406471675,2.3848019653950376,0.13943902317703433
2.723,0.0024419847184718128,0.0002598115766304615,0.011902777766536934,2.3852587520034625,0.13941451374754182
2.724,0.0024410228469444644,0.0002597113428984497,0.011898763022933445,2.385715370891448,0.13939001251383568
2.725,0.002440061434634468,0.00025961118070373505,0.011894751176560442,2.3861718221821127,0.1393655194740838
2.726,0.0024391004803011205,0.0002595110898825937,0.011890742228314214,2.386628105998443,0.13934103462644906
2.727,0.0024381399827058444,0.0002594110702715901,0.011886736179088092,2.3870842224632858,0.13931655796908893
2.728,0.002437179940612196,0.0002593111217075766,0.011882733029772422,2.3875401716993583,0.13929208950015595
2.729,0.002436220352785869,0.0002592112440276932,0.011878732781254566,2.387995953829238,0.13926762921779726
2.73,0.0024352612179946945,0.0002591114370693678,0.01187473543441889,2.388451568975369,0.13924317712015494
