A_Time,Band_A_Flux,Band_B_Flux
71.875,15.84997955011265,243.61793277804577
71.9375,34.03645548228835,272.9891833883774
72.0,31.05623863455018,238.9836649647163
72.0625,38.22829180572147,289.9460712309578
72.125,31.828135631546733,234.74464275980853
72.1875,39.286676973310065,271.7037973678712
72.25,39.045799523460516,298.7752653501346
72.3125,31.808525815594937,259.37865434339227
72.375,43.45277167160066,274.7245849326159
72.4375,26.606619981196193,303.80444537670024
72.5,27.88439044182137,262.5787586005431
72.5625,36.83262267093726,284.2619592834938
72.625,31.019464865542613,266.03812742395223
72.6875,21.75173411017783,254.59490795520716
72.75,42.640673097442566,287.2361087885898
72.8125,47.62422885628083,278.88493330312406
72.875,34.68944941268575,257.3151962797777
72.9375,46.10431900043616,237.8737375282474
73.0,28.50876089410997,286.4086839429052
73.0625,42.949687953548164,267.44269071245475
73.125,49.17343225944547,256.1661294564704
73.1875,35.546420426278004,271.3681245604983
73.25,28.288137165506807,317.4570537571598
73.3125,9.503491458029304,264.0413450272621
73.375,27.97793210751472,265.5021191626551
73.4375,41.936299203162726,289.8177332650922
73.5,15.968881955574188,262.6863774831613
73.5625,31.446786608997304,276.68787345475687
73.625,27.74924968083937,300.293865827425
73.6875,33.71082182517907,289.96635211264083
73.75,40.591615157705256,225.0474577154554
73.8125,29.770219080722516,301.37704016972623
73.875,43.43712801788359,256.9972984954486
73.9375,36.2684507298991,283.4727265719877
74.0,39.5916428795524,274.9745474180822
74.0625,59.81775740084851,254.3211489474395
74.125,61.050178903596844,269.7744965682647
74.1875,55.132345083912114,319.0365224906254
74.25,52.856881996371,331.72269365084037
74.3125,47.20403900882794,285.0037098767024
74.375,57.910470248426016,307.58308270661644
74.4375,59.107677687606895,302.6370679440724
74.5,60.06674974502495,308.5978340840771
74.5625,54.900908085752995,287.5407176925505
74.625,56.27953299922383,291.00293004564077
74.6875,53.10810744831785,327.8938763406341
74.75,70.58024733597425,275.281523509689
74.8125,56.425890355998135,299.42309753449024
74.875,36.6511768239253,288.01418378102403
74.9375,44.880041421172976,275.3629833139668
75.0,45.59557467042877,336.27064975427686
75.0625,51.62757750743327,288.88965036527003
75.125,65.10016500711437,292.95717343637165
75.1875,44.009003695465,305.8266726476152
75.25,48.83977445685944,335.3198462028107
75.3125,30.218059462069682,303.56721041606653
75.375,67.3222213498646,309.70678079253975
75.4375,57.95278933134181,297.78331610070865
75.5,56.71330823509425,318.547469511746
75.5625,48.31621200253198,278.05512881109905
75.625,21.826531153620934,269.88338811513376
75.6875,47.1447415765042,267.619683231137
75.75,31.69333547659038,294.68548500884185
75.8125,46.8953300585512,332.5565123666478
75.875,55.11503645007578,295.12924527398485
75.9375,61.032470237647225,343.98318852706785
76.0,69.15939829043441,335.0834894258404
76.0625,47.276793575627536,366.7467042616773
76.125,65.42906472881539,348.54075130169167
76.1875,58.258528357596205,315.0541722005899
76.25,47.24068001320489,344.78019098375273
76.3125,60.51529774049913,271.33189637280657
76.375,62.186754185589535,288.68810688050365
76.4375,60.60473400042617,344.71699117873794
76.5,39.40326619083016,296.5613594612233
76.5625,27.748823435254863,353.8187449886471
76.625,38.4399020892394,342.1299432338535
76.6875,45.57131674987708,333.4512277017394
76.75,50.84669906056162,372.3341821635145
76.8125,74.10384474879308,355.6065879943272
76.875,55.20726724972413,331.08055930580514
76.9375,76.36200012766284,363.03409479535594
77.0,84.1690287765425,317.31858579796483
77.0625,76.5859239806548,347.80483850151336
77.125,65.13148056737197,330.88071163025876
77.1875,59.74146123178378,360.83953129543727
77.25,63.15435761051457,286.4553126258934
77.3125,67.49539291090476,318.8739730655019
77.375,75.24729910306066,351.3896696581552
77.4375,52.914152789450775,315.0227463088267
77.5,60.03264584122172,297.60730034892146
77.5625,72.88769234951229,315.05344318534844
77.625,57.9295414904023,289.5491364402353
77.6875,65.32624794565373,307.9278778491468
77.75,56.56697570358495,316.04020180772835
77.8125,61.11818726894,324.9968890546402
77.875,58.524539472957635,331.92314986746214
77.9375,59.15991925675256,309.4956640701482
78.0,77.2070112047359,294.3509931971193
78.0625,58.484681692287694,305.67881069342604
78.125,71.47299933747496,325.7380430862129
78.1875,60.847675321730776,307.4534098691524
78.25,54.17481577941649,336.4461221882963
78.3125,54.055253283853816,356.29769501845766
78.375,40.04722433336497,313.76770357886306
78.4375,53.65696120562859,333.60577273343074
78.5,54.74473895983672,297.50927440732625
78.5625,63.00998076819224,350.53683895630843
78.625,56.25250527175618,290.0471473124955
78.6875,53.01708656674222,314.54500803898634
78.75,56.633073616822585,340.07506454594875
78.8125,42.035362433374466,306.25244556825345
78.875,40.42851735942188,359.9610744685956
78.9375,50.98513691980664,372.9943419267941
79.0,67.1929661942563,360.02097801941386
79.0625,67.90503086691656,380.02133330751803
79.125,50.05012497735128,356.11406457203407
79.1875,37.17067955684305,337.24301705447573
79.25,24.677501746059423,336.41995901235225
79.3125,28.74181170566386,374.7064749671827
79.375,16.642385903735164,360.49084815562725
79.4375,41.17942382944468,324.15750102735905
79.5,38.410837231137826,342.9606910070643
79.5625,26.69978319997152,315.12014717287656
79.625,22.97941233672788,356.1592836710403
79.6875,25.657403898618654,354.9283646381535
79.75,27.409859889028525,326.26628178233534
79.8125,19.21262965992215,323.85390090137753
79.875,34.23457565932798,274.59057689995547
79.9375,25.258510357022615,311.739431387482
80.0,36.6786310220527,340.6133011199998
80.0625,44.84278250919523,307.6165619620165
80.125,47.295284338893325,293.2624006082366
80.1875,56.725891034426496,285.90623386913103
80.25,47.67682059982259,309.7455372575265
80.3125,52.14979823752327,288.9796057332792
80.375,41.778313595185004,301.5499869490987
80.4375,40.567492541024144,316.0139742346125
80.5,33.63750963729739,308.2730297600392
80.5625,28.531750687783447,314.6168989389009
80.625,52.54756567310329,332.0728206901046
80.6875,44.65726206637714,321.1542920794002
80.75,34.5128921507533,335.74775766178306
80.8125,46.53811350662445,335.05767279331917
80.875,39.31855664646549,320.71586345382156
80.9375,46.72545337446126,276.566215809207
81.0,68.10223793921085,277.94050811799633
81.0625,53.71485634446425,282.47266133307426
81.125,48.14142806221939,286.94550703384607
81.1875,42.717894326775614,285.1405367907889
81.25,41.481456755440846,288.293338431416
81.3125,65.90011094974511,252.9557569606033
81.375,38.02975456391534,254.9922457843026
81.4375,45.665706887410856,323.10141854285456
81.5,53.96578548750389,285.98713797848285
81.5625,64.30616906471812,262.96902157521254
81.625,74.97801799770937,288.4169205408945
81.6875,54.73034658272882,285.9003870235041
81.75,64.84535092113126,253.2949722877822
81.8125,61.24778440283341,322.84317316311717
81.875,75.16133773950706,313.95289487199636
81.9375,82.94033111453541,313.45737969931923
82.0,55.2223863339152,302.02466919122554
82.0625,51.36821318546123,343.16172078895886
82.125,37.9929837371882,299.7996755725596
82.1875,42.39327510074001,318.6666582734825
82.25,40.6551933592516,330.6427757504817
82.3125,58.668304235948455,292.43731493912077
82.375,70.78092868507488,343.37362352768076
82.4375,42.86627475733542,306.9723418711896
82.5,43.29398246826626,293.34550890737637
82.5625,65.42457841458815,298.8524594060308
82.625,74.64778838988599,307.4092507471405
82.6875,56.715745819028925,306.47195153471273
82.75,24.5052995250764,330.7119068680394
82.8125,25.587432581065823,309.11895434174824
82.875,32.63890432985931,311.7875578514412
82.9375,52.69718219720048,324.4573246571586
83.0,62.408376830173566,319.8536703330209
83.0625,55.07024825990148,317.29400007097394
83.125,36.719110320966436,329.72420703139557
83.1875,32.22143086138151,318.2892647181291
83.25,33.041213193087046,297.525991376181
83.3125,42.73700468401979,287.2723000696583
83.375,36.7329774672677,267.8609629419273
83.4375,51.44247583788853,309.4554580644983
83.5,27.324280775931268,336.92981683703766
83.5625,42.165594306902996,341.2327248502015
83.625,30.660851146897173,299.702790023682
83.6875,49.35842293183314,332.783897614826
83.75,50.849163810503654,289.34689763785553
83.8125,59.42075002733592,293.5008260939347
83.875,59.81749508879649,348.5251482220389
83.9375,53.94939766872723,330.8843143156974
84.0,41.61054204079802,304.71547856239476
84.0625,69.66083610630115,319.0057943873253
84.125,62.24527396098295,294.71511601336255
84.1875,58.462035239282855,324.16081023621774
84.25,44.173565059691356,336.79356485429884
84.3125,40.2284240767588,307.108052411663
84.375,55.48781897543914,301.04195098447457
84.4375,65.8520343251233,305.9919821281887
84.5,52.982152509357974,345.75057979863595
84.5625,47.44490765832119,348.4193391928614
84.625,57.302015181889104,373.53177693006734
84.6875,61.60634325615228,328.9826046745904
84.75,24.53433665988881,337.11145580452495
84.8125,58.954249442341954,339.4436042232311
84.875,41.20470461762763,305.9183421951932
84.9375,70.39130382496366,301.6400089681047
85.0,37.76870425010903,306.41582406762063
85.0625,41.84158072370486,305.33276258952185
85.125,44.920874269194016,294.97964068777816
85.1875,63.58444094523603,312.6329835076244
85.25,24.393623446848903,275.88770157565847
85.3125,38.07816515239927,310.0221675346943
85.375,43.759684130479386,292.0254356754836
85.4375,30.6133533028806,320.4656022740946
85.5,35.972639695536735,295.4620826375303
85.5625,51.493131863405075,289.73802530954384
85.625,36.441073271933604,333.1371044690013
85.6875,29.37007300583255,337.5035720605732
85.75,53.36586936345949,338.3979898521054
85.8125,45.401974762378664,332.8741914591554
85.875,24.17456492909823,326.04375651369037
85.9375,20.945393372582828,319.74569962082705
86.0,34.94555755348852,345.9235721836929
86.0625,34.32880924708267,364.80254911555414
86.125,64.86821155221067,338.8019313058086
86.1875,45.1079249157966,326.48117608718576
86.25,34.92355664655645,346.2833847559975
86.3125,72.47364719832325,322.2737267964589
86.375,59.94797265567042,311.40767167637205
86.4375,69.14593117035153,340.6343650252371
86.5,59.16312444569513,328.15924244435206
86.5625,42.322930987495425,326.4937941139622
86.625,81.79369526458233,337.76349891223293
86.6875,72.01156762175712,348.62395660200735
86.75,70.089269434385,303.12568773524873
86.8125,62.98054139335725,314.1369692586541
86.875,80.9117961366517,340.7635937919069
86.9375,62.126081646137266,329.265660179184
87.0,62.85036358132488,337.0659351194506
87.0625,69.82435534069518,341.29076484264937
87.125,59.22448254287584,336.94806133757925
87.1875,61.70377460021354,291.46789669162365
87.25,48.48620576977058,278.5039465819082
87.3125,45.9632692445248,330.6327603866372
87.375,67.46559839973078,347.8974662394932
87.4375,51.276552901575414,311.1675424205358
87.5,56.84445180102146,324.20459326692185
87.5625,36.04423842715855,344.15956275754206
87.625,25.750895379380136,336.0140160814734
87.6875,28.13105211464871,353.2791154433877
87.75,41.94615684873095,385.1188627669602
87.8125,43.49298395432966,319.99752220010816
87.875,47.373012959620674,373.7502870562436
87.9375,19.548169579257358,361.46590252721927
88.0,15.337871639757557,355.50650813698604
88.0625,35.478271261220286,365.36534089862886
88.125,25.648880928507356,361.51169203049926
88.1875,29.036514145745137,383.5703320224879
88.25,16.471340876227323,378.5610622294589
88.3125,27.29116493488948,379.0391864934835
88.375,24.43816174956681,381.02861115335133
88.4375,25.133466093849087,339.7081616206624
88.5,20.089109723942496,355.3021901476888
88.5625,6.786106226711839,376.98028254285555
88.625,15.20225931962488,372.3592109965132
88.6875,11.78441523598105,366.38435336516727
88.75,11.402149993881052,414.86694498772204
88.8125,21.987830861236024,321.8377430017305
88.875,27.41775902451443,327.4699958638287
88.9375,31.524078595623173,403.63022285828265
89.0,19.126225438362603,335.8951226137092
89.0625,8.522029750253266,324.57243204068806
89.125,10.289368039724035,371.2680071083407
89.1875,24.205829943431745,349.78747589715607
89.25,24.22588283212837,333.54418781959225
89.3125,24.675343581658684,363.67619256917567
89.375,21.575178503575522,350.7580904177859
89.4375,21.679284931453047,370.53359776785845
89.5,11.502216450402788,360.9071060938227
89.5625,14.658565640190297,296.7210710543616
89.625,5.194848068259037,327.8072952311045
89.6875,2.0311802398815333,306.42282782133225
89.75,25.011449505304135,306.3570595935632
89.8125,28.4595011065681,360.1962827593592
89.875,32.31589022439952,323.6270317980839
89.9375,33.78084730068064,345.4948545868723
90.0,54.82047569932242,337.1333816132259
90.0625,51.20033894486015,333.5630200815228
90.125,39.74449128333651,405.194791613872
90.1875,34.447769760001584,375.7749619818749
90.25,46.05659115578741,375.97045253612276
90.3125,62.454791736241916,358.6436040044374
90.375,42.950235487368886,377.20980310387523
90.4375,51.25849788919658,325.38685893006647
90.5,41.247199890727025,317.83951780741006
90.5625,69.26516240645688,336.2012248782117
90.625,72.24788563459983,317.38375809192775
90.6875,69.71403091828888,351.11019378293577
90.75,68.02414980610715,339.68132870543985
90.8125,61.44120509647151,358.70778770244874
90.875,68.0540069243937,337.6451485087247
90.9375,55.783056136625525,399.1233930652629
91.0,53.36873576387464,332.13040942019785
91.0625,56.92606542671986,383.432370986019
91.125,56.42698804830994,362.57610855878784
91.1875,69.76816440801896,382.60896906446834
91.25,58.7186491588021,363.8554669770915
91.3125,52.31573927198236,371.4759754987096
91.375,44.336324942638015,359.0535459538907
91.4375,64.59062827138416,377.831745105672
91.5,42.10948505300962,400.39050031657075
91.5625,70.46537785854107,362.63236244164995
91.625,58.516459773192715,371.04478406340394
91.6875,68.99120842289396,431.85674912589536
91.75,61.74967007384194,351.4443253807619
91.8125,46.429260804365626,401.96952034027834
91.875,51.750693535391804,325.91020456037614
91.9375,43.61370996650885,370.0688823465937
92.0,38.288972226780885,371.522378190476
92.0625,40.01809966605813,369.0295176809977
92.125,48.42552343805966,346.81541146823855
92.1875,79.93255591664001,345.2856562462505
92.25,61.24267664370737,338.70229215381227
92.3125,49.948529202060655,335.8562977813293
92.375,47.85603567516142,339.3982135423319
92.4375,55.807171922410454,341.0943842357551
92.5,73.3974846914437,316.80308913517035
92.5625,66.92370100276426,365.7923108150884
92.625,35.75080728181388,375.47207506766813
92.6875,44.44220770741243,311.4146215828605
92.75,27.48198598735417,330.81125753259397
92.8125,39.094005771803985,321.79077319753145
92.875,42.888100145147455,307.27483657305123
92.9375,28.157389323798565,303.9816887038294
93.0,17.741074321413258,329.5914430325718
93.0625,25.23216164037838,354.5529888801389
93.125,31.01971188012957,345.53950944263374
93.1875,12.421203181023163,324.79443713155786
93.25,37.45297531505098,309.7564707069527
93.3125,65.75359217340063,330.1266335242608
93.375,56.55372965823638,290.8519598203751
93.4375,54.71161444239195,308.7117953109347
93.5,59.314051601294686,306.88333047161655
93.5625,48.29682634745767,286.30206934129103
93.625,29.256437398165026,302.37143025436734
93.6875,58.715002102574836,305.2475478669461
93.75,43.24050168620689,307.75616305396255
93.8125,43.47621878275933,312.64215033200236
93.875,56.33550464616311,277.7733425859632
93.9375,60.707034457705916,284.2104484188362
94.0,58.12307482888977,279.6425847148334
94.0625,58.938139899365694,288.42237181139296
94.125,66.3992069145681,259.07041127122955
94.1875,53.85870781578194,249.46366461399214
94.25,70.65692997204047,255.1804370275932
94.3125,64.07255559131339,275.0076174396251
94.375,76.156320659031,299.2571887591818
94.4375,56.23391896334069,313.2212800001169
94.5,55.08904772976304,284.3519436876493
94.5625,67.40690696519944,313.726353899607
94.625,50.20774837911764,304.812718984771
94.6875,35.06220900505581,321.1528566212167
94.75,58.37984719751496,300.31210011774976
94.8125,56.392973760854105,295.6181294662501
94.875,45.48069723908048,292.86559151281006
94.9375,64.1290237053074,309.5732494696454
95.0,33.86166095052983,343.0526296558341
95.0625,50.46108406860247,303.3729444283237
95.125,50.90733034184286,288.6039090554686
95.1875,47.99814224430472,330.6732590092567
95.25,73.91838554604513,319.8216409114994
95.3125,75.5983802777909,358.6736430571866
95.375,56.16718223810034,359.47506376026456
95.4375,62.22841976731356,296.04459526090636
95.5,50.653976670229184,304.06117736698906
95.5625,34.24457934964092,298.92928475571887
95.625,34.20832637983943,279.1929747570923
95.6875,48.89707590949338,282.73005025903586
95.75,66.19466167852774,237.47159531607744
95.8125,28.078751829796047,286.2945881744487
95.875,39.41167914767729,267.24483085861726
95.9375,31.78185524249076,289.9662056206794
96.0,27.022684382373082,257.5646164575869
96.0625,56.21542024144863,276.02026640430046
96.125,50.694239928284325,301.48728031303807
96.1875,47.86038801475394,289.71636655090754
96.25,40.4844316124217,309.0216100628653
96.3125,54.743762844052085,244.6470552846354
96.375,50.721804655110944,276.9029709365098
96.4375,51.94918417723861,272.43127299961725
96.5,51.21100618078414,266.13497143208514
96.5625,74.48486179435591,268.2506861596131
96.625,60.90792177834798,316.3390065792433
96.6875,50.58174018159393,302.59807563062407
96.75,57.59264151692287,274.4515245329874
96.8125,57.24973243623176,264.2763452793311
96.875,44.84199073734462,263.0497550148885
96.9375,36.41633415968937,285.9825758108471
97.0,52.443653997871536,291.76645164747447
97.0625,51.974304410258505,294.3583870345543
97.125,44.82937018561735,319.353198904929
97.1875,52.22140391858013,273.9431700135219
97.25,87.32701141038206,305.0678734515567
97.3125,85.55161171568757,303.6425402814159
97.375,72.6210610594524,269.37392669920496
97.4375,72.19937241731674,316.6168969815953
97.5,80.77583770370903,291.35002179858117
97.5625,55.9061294501136,315.64622364324606
97.625,58.64909243373185,283.25957788168654
97.6875,86.24816724419108,281.9917636894119
97.75,88.21738774065534,263.8242824632605
97.8125,66.48081828810732,290.5621933930005
97.875,80.94186874062667,253.92764137300472
97.9375,60.74452006442839,248.64745856457097
98.0,53.85848091426842,261.9095989078602
98.0625,71.92993526050608,284.1670375052169
98.125,67.81452881446926,251.88204811121963
98.1875,76.83211598840508,297.6590968937633
98.25,67.35572140052844,259.41722111884485
98.3125,79.38271744819302,270.4896226322918
98.375,81.2441644253422,288.5180226143357
98.4375,74.60013148371232,306.70576450255743
98.5,65.28074346285878,269.3496111853862
98.5625,68.8372453003439,287.1508197051351
98.625,82.67043077245435,269.2609030814431
98.6875,77.81843716418766,265.85606116822265
98.75,98.4873077056998,265.11718681782065
98.8125,71.52718672329252,225.06163309370157
98.875,66.4008722788232,273.191075526382
98.9375,63.57684664015676,288.5258803891389
99.0,72.86721057930008,273.6927078867175
99.0625,84.83509518259196,245.72177461863106
99.125,81.75010304935917,242.78699171816623
99.1875,108.522823885452,258.02505797742737
99.25,95.74281964892377,303.10809791460093
99.3125,78.92107562369267,307.06348505950024
99.375,94.82743477390684,293.11842857038584
99.4375,101.7209436873838,318.4465487459472
99.5,80.85719023448614,306.7117156848114
99.5625,72.60162520525418,290.0291501377724
99.625,74.71973646372791,312.217221601241
99.6875,67.27541045294991,306.02836164595664
99.75,67.7836163959107,309.02800111203516
99.8125,69.77067679648275,286.9500685610197
99.875,60.77425326523511,265.74079880506923
99.9375,50.739034159946,287.49018816516707
100.0,32.65211743007636,262.96671836643645
100.0625,42.39007080029582,267.6601164963209
100.125,50.27716250172672,277.4090683814076
100.1875,42.590706908636236,264.7996896382444
100.25,49.21424225710209,272.7490494915887
100.3125,38.9416304959993,267.7396995573883
100.375,40.82784442111903,248.1626503615345
100.4375,40.28701664667348,294.99016713813796
100.5,59.0893845362343,244.61685134382915
100.5625,37.44515408216011,291.9863009993757
100.625,65.671364765217,301.00634687132646
100.6875,48.42107556449903,272.48402758591925
100.75,46.39089954852974,264.3796066025525
100.8125,50.023724693522084,273.131991013282
100.875,47.677285552011355,285.459566798652
100.9375,62.99553995775997,236.49434423571964
101.0,47.985724486484486,283.36938970755335
101.0625,27.269499416512698,259.0852777681991
101.125,49.416726800235736,284.94686112886245
101.1875,58.12229608963242,239.0087680493388
101.25,64.20835215531865,283.87628954559005
101.3125,60.223996743574766,248.3072739627685
101.375,79.47227201067237,250.81216641513598
101.4375,39.86187392749143,257.53506708270857
101.5,74.58407678578449,253.2974774925471
101.5625,77.01431200787653,258.55750106188833
101.625,52.172601987811625,256.16748481299726
101.6875,50.71693760289003,255.57427672604518
101.75,71.693286149018,235.86685946778744
101.8125,83.68366964079824,232.0717650979146
101.875,69.55820344016232,278.15680801470563
101.9375,59.16812976351697,235.145502489971
102.0,59.71162472950276,242.88534130836806
102.0625,57.08733680932089,231.22861545271482
102.125,71.64836076865157,312.7079539945646
102.1875,69.65224004015312,300.0061679501666
102.25,57.34217111737803,300.8757338907282
102.3125,73.04477833030272,280.8752408324895
102.375,73.36936525833717,312.89825459841313
102.4375,95.58911743172453,300.8372939506662
102.5,67.50352274597647,307.58871215979696
102.5625,71.29205829091538,281.0370188986224
102.625,51.55225363588996,237.70282483012807
102.6875,67.85485412172366,309.4762177785753
102.75,82.34854891383118,301.0719755997157
102.8125,82.59509016608443,264.78521083991495
102.875,64.35998371190288,269.0476523214382
102.9375,62.20209532135988,277.1286984127103
103.0,68.30674888874714,244.2863267443615
103.0625,69.23212823726695,269.18712561656594
103.125,58.47346585051696,237.32331024930767
103.1875,64.93567190975246,279.89945466643877
103.25,50.81611422505675,309.2842772586592
103.3125,82.42402776996951,302.51611993481515
103.375,72.31070435404803,273.0010867009986
103.4375,72.24380950937888,264.59435457037966
103.5,74.91550000720838,287.96508791950026
103.5625,82.39757863684595,306.85819731966075
103.625,61.93865504071648,271.9940498221239
103.6875,44.76456278393872,316.6580584894888
103.75,64.60922810605523,295.11885254843133
103.8125,47.62572546235861,336.69514551119795
103.875,45.1639986861137,307.09410422125535
103.9375,60.00293637807144,315.95400659763357
104.0,74.03837324276394,299.640652212803
104.0625,53.55451295381377,324.7175726396331
104.125,55.65181688796723,297.8653828044296
104.1875,58.153367404798814,307.3367990708287
104.25,46.15530669156909,305.6489649476679
104.3125,31.38238102315662,286.4528955782984
104.375,39.251138435086425,319.36160250316254
104.4375,34.41475684157034,320.9962210311453
104.5,53.28582840825426,318.6579229830709
104.5625,34.5526419576519,293.25506377744506
104.625,45.54633142257454,295.0200792054163
104.6875,50.72470335190184,295.7614174622888
104.75,44.37424532671028,293.02774306485816
104.8125,53.01477785860448,301.9628429530282
104.875,58.11254278537201,325.19342480991463
104.9375,55.49542453002834,263.36477804259965
105.0,49.41049922576482,305.8869968329545
105.0625,63.59471103029211,322.81260312701926
105.125,48.947837052316316,346.93141894556
105.1875,59.71789283133291,325.8289230629786
105.25,35.699133852887904,302.01411801991657
105.3125,53.59321030023073,343.5657512487653
105.375,73.84363098206812,355.8676991270674
105.4375,74.81488063135379,381.4194607375946
105.5,52.06049355507852,334.6556532774853
105.5625,66.20616373981426,363.4155454946444
105.625,70.99359348688506,323.90016974605174
105.6875,62.32421885087413,321.11818553169485
105.75,51.89874847636569,362.7919768387202
105.8125,44.666292183767304,369.7097750512008
105.875,44.39470468930363,374.1232944380872
105.9375,57.30338478396165,337.00155974753847
106.0,47.164257146530765,314.7717885895526
106.0625,56.39282397556792,348.7309665946853
106.125,54.73523881962739,354.4296962851344
106.1875,60.686050656194205,320.9059002633466
106.25,73.03871159449179,357.24633555201507
106.3125,48.19192662159335,366.6602012506536
106.375,45.089426326742824,318.7285746870608
106.4375,66.36284141816205,310.24215993231485
106.5,61.95806913198253,346.9229044356534
106.5625,36.98554859653358,356.3304090702621
106.625,52.49243808620188,344.2441732363604
106.6875,50.73541482561831,368.7526149464685
106.75,55.911160206147585,341.4734544430258
106.8125,36.86142245342526,327.4277719640261
106.875,38.947265260260146,314.4728207124161
106.9375,39.83743065379697,328.0669116098173
107.0,50.36855838849041,345.01678155807656
107.0625,40.54016526419475,332.5763285885558
107.125,39.51300412705054,303.90796605031386
107.1875,28.655835320501875,330.85080009473734
107.25,32.60406200962902,313.58697626778377
107.3125,14.858176101689596,315.6762260491277
107.375,32.14100737103525,344.05766913343746
107.4375,54.75548681645046,325.69826010402124
107.5,29.073934881047816,303.5059127835322
107.5625,16.90421480972724,283.25221037262054
107.625,33.69103995746716,343.60382890919146
107.6875,21.644412962483926,350.3623390876446
107.75,17.62604934555569,339.56769641489524
107.8125,57.03717664898892,343.1648377110762
107.875,45.08595521234137,336.5945773938722
107.9375,68.26542736975364,344.02424361992274
108.0,47.59095443544591,406.5038203153277
108.0625,60.98728519199852,315.303217573366
108.125,65.37874547781487,339.3871974843121
108.1875,56.44246431185488,358.4550374050302
108.25,91.11715575076802,385.16398181128307
108.3125,81.98533545847972,391.13476552111763
108.375,85.70061346176148,367.3592267067003
108.4375,71.73168081903998,383.55863085058536
108.5,66.56205649948298,446.0879272291106
108.5625,79.2680951296084,413.52817033501657
108.625,83.17461398183411,347.90435044555204
108.6875,67.46378227354856,365.75561396877487
108.75,79.07080579881237,379.77568030396367
108.8125,80.81224664694429,403.4765148531829
108.875,69.61250661767113,327.9275404325609
108.9375,74.61798180592179,344.73245046124737
109.0,79.47757901370349,318.1667718625033
109.0625,76.55456136290165,378.79180578920915
109.125,90.26402864573177,365.86314871900265
109.1875,67.73825007330574,342.76799897233354
109.25,96.42218457438253,356.2398214121073
109.3125,97.79483663180336,303.4539872854018
109.375,62.528470071771196,337.0790718295192
109.4375,62.37214759663887,337.7491317519923
109.5,77.50749392842633,332.39362743951364
109.5625,83.38742917556957,326.0169992760285
109.625,40.666552972929715,303.2922984029693
109.6875,56.59805452126087,301.8383649079932
109.75,43.92027531796839,334.79306192699465
109.8125,27.597269600337775,336.3942716741225
109.875,48.78617429370046,330.0724978801139
109.9375,58.36591876543127,257.3177486185666
110.0,85.77714983351268,322.8261368826171
110.0625,34.58104649077334,347.696245849928
110.125,60.80654166007912,336.213335946601
110.1875,53.71748225309121,336.08162296866385
110.25,54.22059954380022,317.01345385065315
110.3125,67.51321593704893,299.33282343056425
110.375,49.89168577016299,334.4566336245831
110.4375,54.01144033367188,321.71608671910644
110.5,61.07517313319862,364.5938341668464
110.5625,43.740726959194205,323.0291010033875
110.625,44.80045447737325,335.4614298429779
110.6875,51.859951389678024,304.0594886195505
110.75,62.231735647595784,319.68125356043646
110.8125,45.53554222153474,339.220710739488
110.875,44.63254688270424,337.1569010434116
110.9375,52.38927456423258,307.43218080234413
111.0,46.329937397393685,332.3301679625681
111.0625,95.6389004722144,322.6581879344103
111.125,71.74595368339705,263.4831412460213
111.1875,60.06508774146771,334.3908844264978
111.25,53.35129666968326,321.67145005692345
111.3125,42.68652634122735,309.2770927160184
111.375,41.57573926640724,264.26000656875107
111.4375,54.5925522117494,301.0632509313821
111.5,56.1419932319173,293.1567584188066
111.5625,67.62014124552688,273.9090953235414
111.625,67.85187235316845,303.3509703563344
111.6875,70.81949104691526,325.03479080409926
111.75,60.77224494199112,276.81940847590494
111.8125,84.42649850550042,282.32777686315575
111.875,63.724662740188734,296.91309492071537
111.9375,77.27345209731298,272.68339337477306
112.0,69.08641671453618,293.2771035775979
112.0625,71.38521492193215,318.0326388780155
112.125,57.35783478137304,306.14821006242613
112.1875,65.56600580337955,307.2737134254137
112.25,45.22393199901356,324.0893900714552
112.3125,74.59552039217319,303.47949283751956
112.375,60.16301146909831,294.2708455496533
112.4375,56.3446206114292,307.83196703945566
112.5,49.16591128638969,304.2999264504874
112.5625,52.93981710093204,283.9730133360612
112.625,59.54653073751276,281.76519035938196
112.6875,43.01947246594628,286.0517623916085
112.75,67.40038479691621,292.0253503955841
112.8125,78.47234165234286,282.17797424921406
112.875,52.82739796059634,297.6752896427614
112.9375,52.2001772139783,331.85296333850675
113.0,62.036738529206936,300.4587798405667
113.0625,57.15000785631621,331.3282986392452
113.125,56.251314475828764,296.3963399094443
113.1875,74.63631749111636,333.7038943183675
113.25,61.07667822517828,335.18633544718523
113.3125,66.13365514255699,303.3612739624436
113.375,54.58042213279949,306.8821604047759
113.4375,65.57817163556146,292.6376187220129
113.5,64.99094154303266,334.87684994703443
113.5625,45.111794770602344,318.84974149907737
113.625,53.19739600015242,339.3285967863904
113.6875,50.11867747716535,337.00383399730606
113.75,56.40331892306012,287.1310680791961
113.8125,51.47679861030974,293.47097054251066
113.875,65.43340132112345,319.9223492304275
113.9375,50.89888854608054,344.43693317843577
114.0,58.58222866776379,362.45881648039506
114.0625,53.215166527019626,339.75566390834825
114.125,74.99268018257446,315.2875560243927
114.1875,62.98833509282427,291.0503172584445
114.25,75.25208338294456,319.0981778813974
114.3125,39.54441368158197,264.1269412855634
114.375,49.270075026125895,312.66973417588554
114.4375,41.652417281707685,325.7723353974515
114.5,66.7165512825433,309.3404137491389
